frame_idx,t,joint,x,y,conf
9,0.2999700029997,nose,72.40390014648438,98.39743041992188,0.984619677066803
9,0.2999700029997,left_shoulder,75.07959747314453,109.11572265625,0.9737119078636168
9,0.2999700029997,right_shoulder,62.495906829833984,109.16153717041016,0.9979743361473083
9,0.2999700029997,left_elbow,76.55130004882812,121.70541381835938,0.8389710187911987
9,0.2999700029997,right_elbow,58.85005187988281,125.458251953125,0.9945958256721495
9,0.2999700029997,left_wrist,78.095703125,112.52020263671876,0.8448207378387451
9,0.2999700029997,right_wrist,68.92874145507812,122.59675598144533,0.9897510409355164
9,0.2999700029997,left_hip,74.12223815917969,135.8771209716797,0.9950502514839172
9,0.2999700029997,right_hip,66.4339599609375,136.00486755371094,0.9985721111297609
9,0.2999700029997,left_knee,69.97209930419922,156.35589599609375,0.9899965524673462
9,0.2999700029997,right_knee,71.28402709960938,156.899169921875,0.9970290064811708
9,0.2999700029997,left_ankle,67.02268981933594,174.27255249023438,0.9317113161087036
9,0.2999700029997,right_ankle,66.64672088623047,176.73446655273438,0.9665260314941406
10,0.333300003333,nose,72.50050721297617,98.44653556646148,0.97437584400177
10,0.333300003333,left_shoulder,75.54993552266455,108.69689720499206,0.9046212434768676
10,0.333300003333,right_shoulder,63.05533967084675,109.07376593207825,0.9964131712913512
10,0.333300003333,left_elbow,76.73784559955067,121.51190446329436,0.55829918384552
10,0.333300003333,right_elbow,60.2020593833274,124.62291443687783,0.9942232966423036
10,0.333300003333,left_wrist,77.88699010489034,119.0746213840916,0.5943034887313843
10,0.333300003333,right_wrist,69.5580494240052,120.9592466601847,0.9872854351997375
10,0.333300003333,left_hip,74.8781589451126,135.35893487430712,0.9843408465385436
10,0.333300003333,right_hip,66.77862700107184,135.84899355888362,0.9973033666610718
10,0.333300003333,left_knee,73.87498049352813,154.70028672385038,0.9705557823181152
10,0.333300003333,right_knee,70.42415856739888,156.60937589453758,0.9951534271240234
10,0.333300003333,left_ankle,73.27210206049799,170.70292064608677,0.8933923840522766
10,0.333300003333,right_ankle,66.16568476916974,176.72606341608315,0.9629527926445008
11,0.3666300036663,nose,72.51419449713411,98.50630406143772,0.973805606365204
