frame_idx,track_id,x1,y1,x2,y2
2,1,443.8506061728682,48.516106980926956,480.89544212546355,147.42457932857656
2,2,367.99586029560226,117.51517732851497,433.4171291474356,201.3259716112166
2,3,436.4007977074391,38.85341648176342,462.3100390182108,121.0859954041859
2,4,247.76091184228287,3.3440618259098827,267.5552006285666,67.10221029403485
2,5,32.94452419235381,81.51154346396584,69.57975931808903,163.34346703489734
2,6,426.9351454699552,210.62061100115685,483.59916962975564,255.32833175917887
2,7,506.2993090028029,3.84289291146451,536.494572870655,86.06477843638001
2,8,467.18668100952993,30.744938574490387,488.8525429921803,88.59351551677835
2,10,467.31976834780653,3.134334379713671,485.5733832988498,31.21543927442694
2,11,525.3914909223831,244.42544286322436,544.7096826223577,267.76771046808426
2,12,427.7405367210881,210.53347440802838,481.52777544353023,276.216784793188
2,13,465.45559344741224,30.44062063610197,490.13908305033596,114.79522874197407
3,1,442.4079042249146,50.11486833336902,478.7324672807578,147.01461174569647
3,2,367.12539246510187,116.41056864756592,432.12481160120456,199.70566347365434
3,3,435.39341342862406,40.169996497432145,460.7306477374261,120.56691661922449
3,4,246.5806853275217,3.1116688713639746,266.24385244449644,66.40413668324678
3,5,36.52948722072776,81.83909304936448,76.07284907559537,170.67986697692584
3,6,429.2274440410535,209.90691942032905,480.2485357160784,250.16530765431827
3,7,502.3417833796861,3.337213463535832,532.8301869079929,86.34276739566718
3,8,465.8619780834192,29.63078477464928,487.1584373879939,86.99722500019305
3,10,466.3243300740177,3.313121763046569,483.6095732573663,29.87446593957484
3,11,524.3553392631935,244.28128360877784,543.4662935275812,267.11204204863947
3,12,429.7132798180799,209.9208334725384,478.1277720535548,268.8673360685297
3,13,463.62292555017984,28.9671567493221,488.6821963639757,115.51989060755699
3,16,497.9887223700262,4.531913343156042,512.8585463482555,74.82337431152354
3,17,429.7714062746151,11.761095607435232,439.42705814739406,29.435101081099546
3,18,480.75212761911234,3.2289850789993793,501.9611128821733,73.45286479868767
3,19,493.95709911321967,56.37625728069504,511.567912468885,79.95636420606648
4,1,439.63939724428576,48.42978517191064,476.3288653570515,146.40540732184382
4,2,365.8611324822847,116.19741122473908,430.34310643887886,198.85059380209822
4,3,434.17531482668494,39.73922822539354,459.6030740778588,120.570908261744
4,4,245.16560984412817,3.110643450923856,264.6061674186676,65.63928874082521
4,5,39.990759567715315,82.70628226403994,80.89631613614497,175.27419714202074
4,6,430.1495304050665,209.53120629323425,477.70166708548714,246.99512501175613
4,7,499.45889572371016,3.005567577371963,530.0240986168326,85.89147961793502
4,8,463.86663604221025,28.716530594941606,485.1766780231055,86.56986214971417
4,10,465.3355775367438,3.0639698447547605,482.0288725466457,28.656780487625944
4,11,523.0819651461442,243.58906382999393,543.1657488527544,267.2791262880045
4,12,428.2604561124508,209.56339340145152,478.46846315872995,270.8405934941836
4,13,461.11459391453906,29.383794594165813,486.4529474807009,117.76684664464764
