frame_idx,track_id,x1,y1,x2,y2
2,1,151.37553606037716,216.72337988459745,186.85170647643935,306.1900501543877
2,2,316.11010227868434,154.78209014897223,351.60431943995104,252.73133220988757
2,3,289.1315571872799,179.45653202941037,323.7131819652784,291.2933041941476
2,4,246.60182039443657,173.62256025533105,281.7438953539702,251.89540075646954
2,5,248.58916136636347,50.93736613800435,260.64098591677924,84.10733153221759
2,6,11.73100473816525,136.94263166455676,47.75080995650622,228.96896699687235
2,7,241.39479962888018,231.14605171669277,273.5030645422325,293.50680460153666
2,9,215.62646108087745,234.65824720692373,246.83447336494984,297.34537539849424
2,10,76.44670233636347,22.020964572090755,90.94470728959145,65.73618938487556
2,11,261.16762576453795,45.19913958803671,276.4094527910448,88.87984443471888
2,12,100.72433499885013,26.43696149141811,115.43851088045267,68.39480356841352
2,13,128.72297115224433,33.07681255297207,141.1755353950538,74.428157433423
2,14,90.20251665223782,139.9739220883093,116.4784680806172,220.8979487627215
2,15,181.92274661987804,31.293106140520294,199.04200468220162,76.54666859090433
2,16,292.31135748312676,41.54562375915375,310.83259758865864,89.08965299844186
2,17,63.1764827043889,141.16565377057668,88.65169830906983,226.4171045749298
2,19,217.72478823324383,173.44613991549357,249.40131735806298,245.3254243871434
2,20,191.57799857321882,22.71222371188382,201.4154672946764,57.82323308584249
2,21,144.62719480450275,30.719116225299288,155.6250292654405,76.86988072723781
2,22,393.78788398941526,145.75271173310097,423.7353764933945,236.6910407000908
2,23,112.17411961010399,11.838228829098956,120.96201096166139,43.23256981620847
2,25,464.243753632958,68.70402874780181,480.88046916601115,124.3699321747682
2,26,69.36484400181942,114.26614589732415,87.87623432349545,152.81347738918143
2,27,219.28594802494635,28.75767570429246,233.79879913660304,62.40359428280366
2,28,316.905640865441,62.1182267713846,346.98969249981707,95.56065837657763
2,30,392.9555228404855,189.33819611477412,422.58987552218184,287.2126583216
2,32,376.11177175679006,115.81474333554831,396.1607890396125,200.14895180125097
2,34,79.83448735998579,139.8210025822988,97.32029785163374,217.18920580683263
2,39,27.27776321408524,15.369350301667453,35.38697025230327,47.65057988237737
2,40,376.3511569425197,205.40249500577187,408.2212923184078,307.3194258321184
2,41,197.70266973960267,241.96790054492322,228.28489112635842,307.43662371584116
2,42,220.31927543950022,25.76230362516532,239.6604276190635,63.759703560508854
2,44,427.3612397008048,64.67145807840205,457.00263142101096,120.26256471091978
2,47,393.01125142360195,145.2562977594785,423.64774631251566,288.4931599281584
2,51,312.56450368059717,58.3836018521537,336.9475443513966,93.4417243914925
3,1,148.42627319575558,217.99803135436784,183.60700442219826,306.7070463638556
3,2,312.2409759495832,156.0524184098772,347.6919409560524,253.90524834542146
3,3,286.0155996869336,181.09015383442116,320.68614545813307,293.2909855621351
3,4,241.7887507294193,174.30869836435235,278.36247786382563,256.22315177775613
3,5,244.55639897452878,52.031060621831074,256.89692515272054,85.93537118047053
