frame_idx,track_id,x1,y1,x2,y2
2,1,467.89478283880715,16.430188812111126,503.45576004890603,119.3164348098867
2,2,245.2406410160463,79.60064286024162,280.3335460061097,171.76367804658184
2,3,210.1159989916624,3.5729008785006826,244.15642971249738,79.9073112645533
2,4,347.3296480072129,83.26437810900259,384.16933453822764,151.25982527941812
2,5,24.138657073059182,84.3794551864861,63.96512437118612,156.45947045389477
2,6,396.9462113210028,123.44441531602678,462.16644664711595,243.24156122173514
2,7,329.0233239356734,97.80928151046483,357.33828474789374,184.6514520047449
2,8,193.11152165644654,192.47883053273264,238.76619813191036,250.96496421773122
2,9,108.73973839949565,3.1495295397856005,140.78588698307038,64.43061493751034
2,11,288.39707377625393,159.21529237566602,360.6074087151803,295.6195970217399
2,12,132.81562060392773,289.799355424291,155.92697728832493,307.7886099301241
2,13,25.9933331787863,197.20369933536784,92.80049763076958,257.6617042764719
2,14,43.39273787437092,197.37804728870935,92.73469028502767,262.68263650023664
2,17,-5.534482041948651,93.95404904424264,19.11185861460421,152.9331841916875
2,19,10.780319055185714,197.36145916455868,127.73654189437406,283.3150229011004
2,23,136.9309495723008,204.4646665718502,179.02231973213685,242.16430281169323
3,1,460.6455524015111,17.038341869889976,496.0417805948645,119.29277868403993
3,2,238.4722018655086,79.98536636372373,273.47763312683196,171.88709560048284
3,3,202.9512319271093,3.606258720311409,237.28082057129288,80.80611580023773
3,4,340.4754871911693,83.98191861148212,377.43580422697545,152.2695643591722
3,5,16.81677041620461,85.07756192974406,56.9169926003037,157.32614695519817
3,6,397.6003942635065,122.52478693301408,463.0456456365568,244.06521229877785
3,7,325.83734530630994,97.65954476297867,353.5105756189606,182.53352315738795
3,8,186.11239585897266,193.01888913642458,232.38484431693695,252.03711234405745
3,9,101.8399388872642,3.187619200924768,134.17033306160425,65.08282429153512
3,11,285.0115159001314,119.69660766288695,372.14943442282083,286.7673830160781
3,12,126.12262169000977,290.76283197670546,148.16006696375203,307.87766548167554
3,13,22.402650607129672,197.88718677096384,88.84198819578423,258.0123226168672
3,14,29.55308281918159,198.5890159566804,75.04888805993542,258.7092712844082
3,17,-3.253109941031653,101.59802663898448,19.39786528744078,156.21010678760203
3,19,3.44742035708952,197.85870104634245,125.43841608670931,287.51242553295475
3,23,129.4349079653614,205.08527520083766,172.49050820062462,243.69447602916887
3,24,77.09212355663726,66.33804980909336,113.46314175057701,111.84220662404206
3,25,-0.6809027867109059,153.32910584661693,45.67305534123247,237.44078994869935
3,26,365.80930148848296,96.07299506491101,398.4741408817255,153.00669554515486
3,27,75.49774244161286,66.39159945103215,114.19552816510813,140.22022911711997
3,28,79.6316782662334,205.16972587903038,116.60370214026472,251.78062137862912
4,1,453.99256038117886,18.103029109647856,489.2080901320337,119.67765407435925
4,2,231.67316970809247,80.72933490791327,267.650602801527,175.3515242496233
4,3,196.3402495227074,3.526135256070532,231.0606732908969,81.92214056070858
4,4,334.59911547716143,84.7453643454027,371.22950197932624,152.6051931689192
4,5,9.354261673153971,85.56478149058475,50.11178399841177,158.6905994437791
4,6,398.3234553528269,121.91984271054866,464.1366708760336,246.25997906043818
4,7,316.2133162054121,98.34283380686954,343.2740667810818,180.6518968873981
4,8,179.24002365205445,193.43875502686376,226.09329325925043,252.90287839317435
4,9,95.1846770523596,3.17374300568245,127.79079872918129,65.66582962142401
4,11,284.9891989838134,104.69389351964641,377.61786960607475,282.29217112610644
4,12,120.1983915023686,291.698252502935,141.1629930447838,307.91480052512935
